"no","partNumber","toolNumber","dwNumber","nameEn","specifications","material","quantityInStock","picture","minInventory","maxInventory"
"788","5038709","Q25JS075","185","Lower mold insert","17x54x30","Cr12MoV","1","spare-part-images/788-5038709-185.png","1","2"
"789","5038709","Q25JS075","186","Lower mold insert","54x14x30","Cr12MoV","1","spare-part-images/789-5038709-186.png","1","2"
"790","5038709","Q25JS075","187","Lower mold insert","36x14x29.80","Cr12MoV","1","spare-part-images/790-5038709-187.png","1","2"
"791","5038709","Q25JS075","190","Lower mold insert","25x106x30","Cr12MoV","1","spare-part-images/791-5038709-190.png","1","2"
"792","5038709","Q25JS075","191","Lower mold insert","15x106x30","Cr12MoV","1","spare-part-images/792-5038709-191.png","1","2"
"793","5038709","Q25JS075","192","Lower mold insert","15x106x30","Cr12MoV","1","spare-part-images/793-5038709-192.png","1","2"
"794","5038709","Q25JS075","193","Lower mold insert","15x95x30","Cr12MoV","1","spare-part-images/794-5038709-193.png","1","2"
"795","5038709","Q25JS075","197","Lower mold insert","15x95x30","Cr12MoV","1","spare-part-images/795-5038709-197.png","1","2"
"796","5038709","Q25JS075","198","Lower mold insert","15x95x30","Cr12MoV","1","spare-part-images/796-5038709-198.png","1","2"
"797","5038709","Q25JS075","199","Lower mold insert","20x95x30","Cr12MoV","1","spare-part-images/797-5038709-199.png","1","2"
"798","5038709","Q25JS075","200","Lower mold insert","65x68x30","Cr12MoV","1","spare-part-images/798-5038709-200.png","1","2"
"799","5038709","Q25JS075","201","Lower mold insert","60x90x31.80","Cr12MoV","1","spare-part-images/799-5038709-201.png","1","2"
"800","5038709","Q25JS075","202","Lower mold insert","65x68x31.80","Cr12MoV","1","spare-part-images/800-5038709-202.png","1","2"
"801","5038709","Q25JS075","203","Lower mold insert","80x90x31.80","Cr12MoV","1","spare-part-images/801-5038709-203.png","1","2"
"802","5038709","Q25JS075","204","Lower block","65x68x45","Cr12","1","spare-part-images/802-5038709-204.png","1","2"
"803","5038709","Q25JS075","219","Lower mold insert","55x101x20.76","Cr12MoV","1","spare-part-images/803-5038709-219.png","1","2"
"804","5038709","Q25JS075","220","Lower mold insert","55x90.50x20.26","Cr12MoV","1","spare-part-images/804-5038709-220.png","1","2"
"805","5038709","Q25JS075","223","Lower mold insert","60.10x21.50x25.90","Cr12MoV","1","spare-part-images/805-5038709-223.png","1","2"
"806","5038709","Q25JS075","224","Lower mold insert","27.07x90x21.50","Cr12MoV","1","spare-part-images/806-5038709-224.png","1","2"
"807","5038709","Q25JS075","225","Lower mold insert","25.90x100x60","Cr12MoV","1","spare-part-images/807-5038709-225.png","1","2"
"808","5038709","Q25JS075","226","Lower mold insert","24.90x100x60","Cr12MoV","1","spare-part-images/808-5038709-226.png","1","2"
"809","5038709","Q25JS075","227","Lower mold insert","40x90x85","Cr12MoV","1","spare-part-images/809-5038709-227.png","1","2"
"810","5038709","Q25JS075","228","Lower mold insert","40x101x85","Cr12MoV","1","spare-part-images/810-5038709-228.png","1","2"
"811","5038709","Q25JS075","229","Lower mold insert","11.5x65x38.50","Cr12MoV","1","spare-part-images/811-5038709-229.png","1","2"
"812","5038709","Q25JS075","230","Lower mold insert","11.50x59x40","Cr12MoV","1","spare-part-images/812-5038709-230.png","1","2"
"813","5038515","Q25JS077","74","Upper block","Ø12x83","45#","6","spare-part-images/813-5038515-74.png","1","2"
"814","5038515","Q25JS077","76","Upper clamping block","Ø11x56.60","Cr12MoV","4","spare-part-images/814-5038515-76.png","1","2"
"815","5038515","Q25JS077","77","Upper clamping block","Ø8x60","Cr12MoV","6","spare-part-images/815-5038515-77.png","1","2"
"816","5038515","Q25JS077","78","Upper clamping block","Ø9x41","Cr12MoV","13","spare-part-images/816-5038515-78.png","1","2"
"817","5038515","Q25JS077","79","Lower mold insert","28x30x16.50","Cr12MoV","2","spare-part-images/817-5038515-79.png","1","2"
"818","5038515","Q25JS077","80","Upper clamping block","25x50x47","Cr12MoV","2","spare-part-images/818-5038515-80.png","1","2"
"819","5038515","Q25JS077","81","Upper clamping block","25x50x47","Cr12MoV","2","spare-part-images/819-5038515-81.png","1","2"
"820","5038515","Q25JS077","82","Upper clamping block","16.85x100.90x15.20","Cr12MoV","1","spare-part-images/820-5038515-82.png","1","2"
"821","5038515","Q25JS077","83","Upper clamping block","16.85x100.90x15.20","Cr12MoV","1","spare-part-images/821-5038515-83.png","1","2"
"822","5038515","Q25JS077","84","Lower mold insert","12.6x55.26x16.50","Cr12MoV","2","spare-part-images/822-5038515-84.png","1","2"
"823","5038515","Q25JS077","85","Lower mold insert","19x16x15","Cr12MoV","2","spare-part-images/823-5038515-85.png","1","2"
"824","5038515","Q25JS077","86","Lower mold insert","42x60x75","45#","2","spare-part-images/824-5038515-86.png","1","2"
"825","5038515","Q25JS077","87","Lower mold insert","18x60x43","Cr12MoV","2","spare-part-images/825-5038515-87.png","1","2"
"826","5038515","Q25JS077","88","Upper clamping block","40x31x15","Cr12MoV","1","spare-part-images/826-5038515-88.png","1","2"
"827","5038515","Q25JS077","89","Upper clamping block","41x33x15","Cr12MoV","1","spare-part-images/827-5038515-89.png","1","2"
"828","5038515","Q25JS077","90","Upper clamping block","40x31x15","Cr12MoV","1","spare-part-images/828-5038515-90.png","1","2"
"829","5038515","Q25JS077","91","Upper clamping block","41x33x15","Cr12MoV","1","spare-part-images/829-5038515-91.png","1","2"
"830","5038515","Q25JS077","96","Forming punch","35x71x90","Cr12MoV","1","spare-part-images/830-5038515-96.png","1","2"
"831","5038515","Q25JS077","97","Forming punch","35x71x73.08","Cr12MoV","1","spare-part-images/831-5038515-97.png","1","2"
"832","5038515","Q25JS077","98","Lower mold insert","36.3x71x40","Cr12MoV","1","spare-part-images/832-5038515-98.png","1","2"
"833","5038515","Q25JS077","99","Lower mold insert","36.3x71x40","Cr12MoV","1","spare-part-images/833-5038515-99.png","1","2"
"834","5038515","Q25JS077","100","Forming punch","29x71x97","Cr12MoV","1","spare-part-images/834-5038515-100.png","1","2"
"835","5038515","Q25JS077","101","Forming punch","29x71x97","Cr12MoV","1","spare-part-images/835-5038515-101.png","1","2"
"836","5038515","Q25JS077","102","Upper clamping block","27x47x25","Cr12MoV","1","spare-part-images/836-5038515-102.png","1","2"
"837","5038515","Q25JS077","103","Forming punch","20x28x85.85","Cr12MoV","2","spare-part-images/837-5038515-103.png","1","2"
"838","5038515","Q25JS077","104","Lower mold insert","31x70x40","Cr12MoV","1","spare-part-images/838-5038515-104.png","1","2"
"839","5038515","Q25JS077","105","Lower mold insert","31x70x40","Cr12MoV","1","spare-part-images/839-5038515-105.png","1","2"
"840","5038515","Q25JS077","106","Lower mold insert","21.61x30x35","Cr12MoV","1","spare-part-images/840-5038515-106.png","1","2"
"841","5038515","Q25JS077","107","Lower mold insert","21.61x30x35","Cr12MoV","1","spare-part-images/841-5038515-107.png","1","2"
"842","5038515","Q25JS077","108","Forming punch","47x69x81","Cr12MoV","1","spare-part-images/842-5038515-108.png","1","2"
"843","5038515","Q25JS077","109","Forming punch","47x69x81","Cr12MoV","1","spare-part-images/843-5038515-109.png","1","2"
"844","5038515","Q25JS077","110","Lower mold insert","47x69x40","Cr12MoV","1","spare-part-images/844-5038515-110.png","1","2"
"845","5038515","Q25JS077","111","Lower mold insert","47x69x40","Cr12MoV","1","spare-part-images/845-5038515-111.png","1","2"
"846","5038515","Q25JS077","112","Lower mold insert","10x5.5x34.49","Cr12MoV","2","spare-part-images/846-5038515-112.png","1","2"
"847","5038515","Q25JS077","113","Upper clamping block","37x69x49","Cr12MoV","1","spare-part-images/847-5038515-113.png","1","2"
"848","5038515","Q25JS077","114","Upper clamping block","37x69x49","Cr12MoV","1","spare-part-images/848-5038515-114.png","1","2"
"849","5038515","Q25JS077","115","Lower mold insert","30.99x53x55","Cr12MoV","1","spare-part-images/849-5038515-115.png","1","2"
"850","5038515","Q25JS077","116","Lower mold insert","30.99x53x55","Cr12MoV","1","spare-part-images/850-5038515-116.png","1","2"
"851","5038515","Q25JS077","117","Forming punch","38x29x109","Cr12MoV","2","spare-part-images/851-5038515-117.png","1","2"
"852","5038515","Q25JS077","118","Lower block","30x65x21.80","Cr12MoV","1","spare-part-images/852-5038515-118.png","1","2"
"853","5038515","Q25JS077","119","Lower block","30x65x21.80","Cr12MoV","1","spare-part-images/853-5038515-119.png","1","2"
"854","5038515","Q25JS077","120","Lower mold insert","13x36x30","Cr12MoV","2","spare-part-images/854-5038515-120.png","1","2"
"855","5038515","Q25JS077","121","Lower block","85.8x48.8x12","Cr12MoV","2","spare-part-images/855-5038515-121.png","1","2"
"856","5038515","Q25JS077","122","Upper clamping block","24.40x49.5x34","Cr12MoV","1","spare-part-images/856-5038515-122.png","1","2"
"857","5038515","Q25JS077","123","Upper clamping block","24.40x49.5x34","Cr12MoV","1","spare-part-images/857-5038515-123.png","1","2"
"858","5038515","Q25JS077","124","Upper clamping block","22x23x26","Cr12MoV","1","spare-part-images/858-5038515-124.png","1","2"
"859","5038515","Q25JS077","125","Upper clamping block","22x23x26","Cr12MoV","1","spare-part-images/859-5038515-125.png","1","2"
"860","5038515","Q25JS077","126","Lower mold insert","34.50x53x15","Cr12MoV","2","spare-part-images/860-5038515-126.png","1","2"
"861","5038515","Q25JS077","128","Lower mold insert","47x42x30","Cr12MoV","1","spare-part-images/861-5038515-128.png","1","2"
"862","5038515","Q25JS077","129","Lower mold insert","32.74x71x39.30","Cr12MoV","1","spare-part-images/862-5038515-129.png","1","2"
"863","5038515","Q25JS077","130","Lower mold insert","32.74x71x39.30","Cr12MoV","1","spare-part-images/863-5038515-130.png","1","2"
"864","5038515","Q25JS077","131","Upper clamping block","43x70x19","Cr12MoV","1","spare-part-images/864-5038515-131.png","1","2"
"865","5038515","Q25JS077","132","Upper clamping block","43x70x19","Cr12MoV","1","spare-part-images/865-5038515-132.png","1","2"
"866","5038515","Q25JS077","133","Forming punch","36x37x84","Cr12MoV","1","spare-part-images/866-5038515-133.png","1","2"
"867","5038515","Q25JS077","134","Forming punch","36x37x84","Cr12MoV","1","spare-part-images/867-5038515-134.png","1","2"
"868","5038515","Q25JS077","135","Lower mold insert","31x26x30","Cr12MoV","1","spare-part-images/868-5038515-135.png","1","2"
"869","5038515","Q25JS077","136","Lower mold insert","31x26x30","Cr12MoV","1","spare-part-images/869-5038515-136.png","1","2"
"870","5038515","Q25JS077","137","Upper clamping block","32x14x33","Cr12MoV","1","spare-part-images/870-5038515-137.png","1","2"
"871","5038515","Q25JS077","138","Lower block","60x66x19","Cr12MoV","1","spare-part-images/871-5038515-138.png","1","2"
"872","5038515","Q25JS077","139","Lower block","60x66x19","Cr12MoV","1","spare-part-images/872-5038515-139.png","1","2"
"873","5038515","Q25JS077","140","Forming punch","94.9x72x84","Cr12MoV","1","spare-part-images/873-5038515-140.png","1","2"
"874","5038515","Q25JS077","141","Forming punch","94.9x72x85","Cr12MoV","1","spare-part-images/874-5038515-141.png","1","2"
"875","5038515","Q25JS077","142","Punching punch","50x28.80x80","Cr12MoV","1","spare-part-images/875-5038515-142.png","1","2"
"876","5038515","Q25JS077","143","Punching punch","50x28.80x80","Cr12MoV","1","spare-part-images/876-5038515-143.png","1","2"
"877","5038515","Q25JS077","144","Punching punch","39x29.8x80","Cr12MoV","1","spare-part-images/877-5038515-144.png","1","2"
"878","5038515","Q25JS077","145","Punching punch","39x29.8x80","Cr12MoV","1","spare-part-images/878-5038515-145.png","1","2"
"879","5038515","Q25JS077","146","Punching punch","12.2x20.80x82","Cr12MoV","1","spare-part-images/879-5038515-146.png","1","2"
"880","5038515","Q25JS077","147","Punching punch","21.43x17.5x80","Cr12MoV","1","spare-part-images/880-5038515-147.png","1","2"
"881","5038515","Q25JS077","148","Punching punch","19.1x22.82x80","Cr12MoV","1","spare-part-images/881-5038515-148.png","1","2"
"882","5038515","Q25JS077","149","Punching punch","12.5x52.55x80.0","Cr12MoV","1","spare-part-images/882-5038515-149.png","1","2"
"883","5038515","Q25JS077","150","Punching punch","12.5x52.55x80.0","Cr12MoV","1","spare-part-images/883-5038515-150.png","1","2"
"884","5038515","Q25JS077","151","Punching punch","49x13.50x85","Cr12MoV","1","spare-part-images/884-5038515-151.png","1","2"
"885","5038515","Q25JS077","152","Punching punch","88x109x30","Cr12MoV","1","spare-part-images/885-5038515-152.png","1","2"
"886","5038515","Q25JS077","154","Lower mold insert","39x26x30","Cr12MoV","1","spare-part-images/886-5038515-154.png","1","2"
"887","5038515","Q25JS077","155","Lower mold insert","41x26x30","Cr12MoV","1","spare-part-images/887-5038515-155.png","1","2"
"888","5038515","Q25JS077","156","Lower mold insert","20x14.5x19","Cr12MoV","2","spare-part-images/888-5038515-156.png","1","2"
"889","5038515","Q25JS077","157","Lower mold insert","42x26x30","Cr12MoV","1","spare-part-images/889-5038515-157.png","1","2"
"890","5038515","Q25JS077","158","Lower mold insert","42x26x30","Cr12MoV","1","spare-part-images/890-5038515-158.png","1","2"
"891","5038515","Q25JS077","159","Lower mold insert","48x32x30","Cr12MoV","1","spare-part-images/891-5038515-159.png","1","2"
"892","5038515","Q25JS077","160","Lower mold insert","48x32x30","Cr12MoV","1","spare-part-images/892-5038515-160.png","1","2"
"893","5038515","Q25JS077","161","Lower mold insert","37x54x30","Cr12MoV","1","spare-part-images/893-5038515-161.png","1","2"
"894","5038515","Q25JS077","162","Lower mold insert","37x54x30","Cr12MoV","1","spare-part-images/894-5038515-162.png","1","2"
"895","5038515","Q25JS077","163","Lower mold insert","23x79x30","Cr12MoV","1","spare-part-images/895-5038515-163.png","1","2"
"896","5038515","Q25JS077","164","Lower mold insert","23x79x30","Cr12MoV","1","spare-part-images/896-5038515-164.png","1","2"
"897","5038515","Q25JS077","165","Lower mold insert","56x49x30","Cr12MoV","1","spare-part-images/897-5038515-165.png","1","2"
"898","5038515","Q25JS077","166","Lower mold insert","56x49x30","Cr12MoV","1","spare-part-images/898-5038515-166.png","1","2"
"899","5038515","Q25JS077","167","Lower mold insert","57x42x30","Cr12MoV","1","spare-part-images/899-5038515-167.png","1","2"
"900","5038515","Q25JS077","168","Lower mold insert","57x42x30","Cr12MoV","1","spare-part-images/900-5038515-168.png","1","2"
"901","5038515","Q25JS077","169","Lower mold insert","72x42x30","Cr12MoV","1","spare-part-images/901-5038515-169.png","1","2"
"902","5038515","Q25JS077","170","Lower mold insert","72x53x30","Cr12MoV","1","spare-part-images/902-5038515-170.png","1","2"
"903","5038515","Q25JS077","171","Lower mold insert","111x94x30","Cr12MoV","1","spare-part-images/903-5038515-171.png","1","2"
"904","5038515","Q25JS077","172","Lower mold insert","113x94x30","Cr12MoV","1","spare-part-images/904-5038515-172.png","1","2"
"905","5038515","Q25JS077","173","Lower mold insert","36x79x30","Cr12MoV","1","spare-part-images/905-5038515-173.png","1","2"
"906","5038515","Q25JS077","174","Lower mold insert","36x79x30","Cr12MoV","1","spare-part-images/906-5038515-174.png","1","2"
"907","5038515","Q25JS077","176","Lower mold insert","24.5x13.4x40","Cr12MoV","1","spare-part-images/907-5038515-176.png","1","2"
"908","5038515","Q25JS077","177","Upper block","27x39x16","45#","1","spare-part-images/908-5038515-177.png","1","2"
"909","5038515","Q25JS077","178","Upper clamping block","20x14.5x19","Cr12MoV","1","spare-part-images/909-5038515-178.png","1","2"
"910","5038515","Q25JS077","179","Upper clamping block","19x59x35","Cr12MoV","1","spare-part-images/910-5038515-179.png","1","2"
"911","5038515","Q25JS077","180","Upper clamping block","19x59x35","Cr12MoV","1","spare-part-images/911-5038515-180.png","1","2"
"912","MCP-IMG-TEST-001","MCP-TOOL-001","MCP-DW-001","MCP Picture Test Spare Part","Sample drawing from uploaded image","MCP Test Material","1","","1","2"
